order_id,product_id,category,old_name,price,base_price,status,amount,region,priority,user_id
1429,2429,Furniture,item_1429,44.98,218.97,Pending,472.08,East,Low,1429
1430,2430,Grocery,item_1430,487.8,449.72,Pending,1438.52,East,Low,1430
1431,2431,Grocery,item_1431,31.86,465.85,Cancelled,125.33,South,Medium,
1432,2432,Toys,item_1432,393.9,359.29,Completed,1167.58,North,Low,1432
1433,2433,Furniture,item_1433,383.68,328.11,Completed,2877.94,South,Low,1433
1434,2434,Toys,item_1434,318.86,369.64,Cancelled,2212.48,North,Low,1434
1435,2435,Toys,item_1435,264.96,165.3,Completed,2516.23,East,High,1435
1436,2436,Grocery,item_1436,123.14,164.26,Completed,2094.57,West,Low,1436
1437,2437,Furniture,item_1437,187.32,182.47,Cancelled,275.51,East,Low,1437
1438,2438,Clothing,item_1438,229.99,215.24,Cancelled,2492.07,South,Low,1438
1439,2439,Furniture,item_1439,340.31,336.29,Cancelled,817.82,East,Medium,1439
1440,2440,Electronics,item_1440,210.17,257.46,Completed,1749.23,South,High,1440
1441,2441,Electronics,item_1441,91.72,215.13,Cancelled,2148.58,West,Low,1441
1442,2442,Electronics,item_1442,418.59,21.73,Completed,2970.3,South,Low,1442
1443,2443,Furniture,item_1443,453.09,183.64,Pending,2105.94,South,Low,1443
1444,2444,Grocery,item_1444,449.74,450.19,Cancelled,1845.83,North,Low,1444
1445,2445,Grocery,item_1445,475.46,456.23,Cancelled,1376.77,West,Medium,
1446,2446,Clothing,item_1446,369.39,364.62,Cancelled,2753.21,North,High,1446
1447,2447,Toys,item_1447,300.59,340.21,Pending,1169.16,West,High,1447
1448,2448,Toys,item_1448,146.86,388.77,Completed,927.18,East,High,1448
1449,2449,Toys,item_1449,294.12,423.59,Pending,891.51,West,Medium,1449
1450,2450,Clothing,item_1450,30.55,473.08,Cancelled,671.51,East,Low,1450
1451,2451,Grocery,item_1451,58.74,149.55,Completed,899.14,West,Medium,1451
1452,2452,Clothing,item_1452,151.35,459.67,Cancelled,2272.73,South,Low,1452
1453,2453,Electronics,item_1453,111.35,421.01,Completed,130.68,North,Low,1453
1454,2454,Clothing,item_1454,13.27,417.93,Completed,1140.14,East,Low,1454
1455,2455,Furniture,item_1455,265.24,417.21,Pending,2758.09,North,Medium,1455
1456,2456,Furniture,item_1456,138.9,433.61,Pending,2208.32,North,Medium,1456
1457,2457,Clothing,item_1457,366.41,170.29,Cancelled,1039.24,West,Low,1457
1458,2458,Electronics,item_1458,356.34,164.26,Completed,1328.46,East,High,1458
1459,2459,Electronics,item_1459,475.1,317.37,Completed,453.78,West,High,1459
1460,2460,Grocery,item_1460,240.36,247.41,Completed,2214.0,East,High,1460
1461,2461,Electronics,item_1461,475.91,430.01,Cancelled,681.86,West,High,1461
1462,2462,Toys,item_1462,112.19,97.28,Pending,2079.55,West,Low,1462
1463,2463,Grocery,item_1463,247.27,331.9,Completed,2639.77,South,Medium,1463
1464,2464,Furniture,item_1464,400.41,202.18,Pending,1653.07,East,High,1464
1465,2465,Grocery,item_1465,215.6,229.11,Completed,2004.13,North,High,1465
1466,2466,Grocery,item_1466,333.7,180.31,Pending,2129.22,West,Medium,1466
1467,2467,Clothing,item_1467,24.19,141.28,Completed,2674.94,West,High,1467
1468,2468,Grocery,item_1468,138.19,165.63,Pending,2436.64,West,Medium,1468
1469,2469,Electronics,item_1469,141.48,366.81,Pending,1926.99,North,Medium,1469
1470,2470,Clothing,item_1470,290.53,91.6,Completed,2349.68,North,Low,1470
1471,2471,Clothing,item_1471,306.43,19.76,Cancelled,112.3,West,High,1471
1472,2472,Grocery,item_1472,456.99,385.75,Cancelled,237.22,North,Low,1472
1473,2473,Toys,item_1473,107.24,86.93,Cancelled,1216.8,South,Medium,1473
1474,2474,Grocery,item_1474,172.44,115.65,Cancelled,783.68,North,High,1474
1475,2475,Toys,item_1475,60.24,204.99,Pending,174.74,East,Medium,1475
1476,2476,Clothing,item_1476,26.55,377.46,Pending,1983.06,South,Low,
1477,2477,Electronics,item_1477,47.5,257.21,Cancelled,2299.04,West,High,1477
1478,2478,Toys,item_1478,306.39,84.41,Cancelled,1785.18,West,High,
1479,2479,Grocery,item_1479,394.54,218.32,Cancelled,119.12,East,Medium,1479
1480,2480,Grocery,item_1480,484.94,292.34,Pending,909.15,North,High,1480
1481,2481,Toys,item_1481,146.49,149.37,Cancelled,1622.95,South,Medium,1481
1482,2482,Furniture,item_1482,366.5,476.21,Cancelled,2158.01,West,High,
1483,2483,Electronics,item_1483,204.7,123.74,Pending,1456.58,North,Low,1483
1484,2484,Clothing,item_1484,406.74,488.15,Completed,1704.61,South,Medium,1484
1485,2485,Electronics,item_1485,79.25,312.08,Pending,1594.05,South,High,1485
1486,2486,Grocery,item_1486,211.81,372.85,Completed,157.7,West,High,1486
1487,2487,Clothing,item_1487,379.97,399.4,Cancelled,1524.46,South,Medium,1487
1488,2488,Furniture,item_1488,262.07,430.74,Cancelled,290.23,North,Medium,1488
1489,2489,Furniture,item_1489,72.37,16.68,Cancelled,2257.04,South,High,1489
1490,2490,Electronics,item_1490,29.14,217.85,Completed,1897.19,West,High,1490
1491,2491,Toys,item_1491,214.89,14.54,Completed,1334.66,East,Low,1491
1492,2492,Grocery,item_1492,266.02,311.4,Pending,1713.24,South,High,1492
1493,2493,Clothing,item_1493,403.38,476.48,Pending,1582.17,East,Medium,1493
1494,2494,Grocery,item_1494,464.27,362.86,Completed,534.5,West,High,1494
1495,2495,Clothing,item_1495,83.67,42.85,Completed,969.93,South,High,1495
1496,2496,Toys,item_1496,234.71,56.41,Cancelled,1432.65,South,High,1496
1497,2497,Toys,item_1497,442.84,179.03,Completed,2787.24,East,Medium,1497
1498,2498,Furniture,item_1498,296.39,159.82,Cancelled,2312.62,East,Low,1498
1499,2499,Clothing,item_1499,47.96,84.69,Cancelled,688.5,South,Medium,1499
1500,2500,Clothing,item_1500,400.47,297.79,Pending,1023.97,East,Low,1500
1501,2501,Furniture,item_1501,112.56,11.31,Completed,2967.81,North,Low,1501
1502,2502,Clothing,item_1502,242.98,10.12,Completed,2693.06,North,High,1502
1503,2503,Furniture,item_1503,218.45,241.13,Pending,1526.11,North,High,1503
1504,2504,Furniture,item_1504,389.22,356.06,Pending,969.7,East,Low,1504
1505,2505,Toys,item_1505,422.67,478.13,Cancelled,2509.13,South,Medium,1505
1506,2506,Furniture,item_1506,350.6,132.76,Completed,1695.82,West,Low,1506
1507,2507,Electronics,item_1507,434.41,429.13,Cancelled,1070.68,West,High,1507
1508,2508,Clothing,item_1508,197.4,97.71,Cancelled,2986.54,South,Medium,1508
1509,2509,Clothing,item_1509,12.75,162.09,Completed,2737.57,East,Low,1509
1510,2510,Toys,item_1510,143.78,327.14,Cancelled,1462.27,North,Low,1510
1511,2511,Grocery,item_1511,316.38,485.86,Completed,2596.4,West,Low,1511
1512,2512,Furniture,item_1512,95.15,377.47,Cancelled,2264.23,North,High,1512
1513,2513,Toys,item_1513,448.19,85.06,Cancelled,571.88,South,High,1513
1514,2514,Electronics,item_1514,37.46,322.36,Completed,977.0,East,High,1514
1515,2515,Electronics,item_1515,173.01,339.28,Pending,2698.32,South,Low,1515
1516,2516,Grocery,item_1516,263.01,470.87,Pending,1278.32,North,High,1516
1517,2517,Toys,item_1517,82.28,140.65,Completed,1358.03,East,Low,1517
1518,2518,Toys,item_1518,210.53,321.3,Completed,967.94,East,High,1518
1519,2519,Toys,item_1519,419.69,52.19,Pending,310.08,North,High,1519
1520,2520,Clothing,item_1520,165.58,317.05,Completed,2311.83,North,High,1520
1521,2521,Furniture,item_1521,49.82,364.9,Completed,957.96,South,Low,1521
1522,2522,Clothing,item_1522,162.14,195.86,Pending,575.11,South,Low,1522
1523,2523,Clothing,item_1523,419.28,143.67,Completed,572.48,East,Medium,1523
1524,2524,Grocery,item_1524,55.28,184.03,Pending,1079.13,West,Low,1524
1525,2525,Clothing,item_1525,28.0,419.01,Pending,509.33,South,Low,1525
1526,2526,Grocery,item_1526,111.65,352.83,Cancelled,1677.25,East,High,1526
1527,2527,Clothing,item_1527,136.52,239.17,Completed,2769.66,South,Medium,1527
1528,2528,Toys,item_1528,168.27,286.25,Cancelled,1785.75,North,Medium,1528
1529,2529,Grocery,item_1529,435.97,13.87,Pending,1452.71,East,Low,1529
1530,2530,Clothing,item_1530,457.44,160.08,Pending,1663.0,North,Medium,1530
1531,2531,Furniture,item_1531,300.85,350.3,Cancelled,1228.03,South,Medium,1531
1532,2532,Toys,item_1532,175.56,342.49,Pending,168.38,South,Low,1532
1533,2533,Furniture,item_1533,389.3,477.45,Pending,1799.57,South,Low,1533
1534,2534,Grocery,item_1534,444.43,482.97,Cancelled,635.46,South,High,1534
1535,2535,Electronics,item_1535,485.46,161.54,Completed,2414.39,West,Medium,1535
1536,2536,Electronics,item_1536,332.72,108.2,Completed,938.78,North,High,1536
1537,2537,Clothing,item_1537,223.91,364.83,Completed,2069.91,East,High,1537
1538,2538,Grocery,item_1538,58.96,279.42,Pending,2111.4,West,Low,1538
1539,2539,Furniture,item_1539,356.05,383.9,Completed,1193.34,East,High,1539
1540,2540,Grocery,item_1540,450.03,411.7,Cancelled,2624.42,West,Low,1540
1541,2541,Furniture,item_1541,338.24,485.41,Completed,704.0,South,High,1541
1542,2542,Grocery,item_1542,255.71,10.78,Cancelled,2267.47,North,Low,1542
1543,2543,Furniture,item_1543,102.11,113.5,Pending,323.91,West,Low,1543
1544,2544,Clothing,item_1544,149.63,199.54,Pending,152.74,West,High,1544
1545,2545,Toys,item_1545,418.77,237.81,Completed,1071.55,North,Low,1545
1546,2546,Electronics,item_1546,88.83,73.08,Cancelled,1182.77,West,High,1546
1547,2547,Furniture,item_1547,217.0,36.71,Pending,813.01,North,Low,1547
1548,2548,Furniture,item_1548,256.01,392.69,Cancelled,1038.44,East,High,1548
1549,2549,Furniture,item_1549,270.54,197.9,Cancelled,286.03,North,Medium,1549
1550,2550,Toys,item_1550,136.34,262.3,Cancelled,2196.5,West,Medium,1550
1551,2551,Grocery,item_1551,29.52,435.27,Pending,1132.96,East,Medium,
1552,2552,Grocery,item_1552,385.75,21.53,Pending,577.25,East,Medium,1552
1553,2553,Grocery,item_1553,155.86,27.45,Completed,1103.87,North,Low,
1554,2554,Clothing,item_1554,95.86,272.14,Completed,2194.02,West,Medium,1554
1555,2555,Grocery,item_1555,486.21,347.61,Completed,2760.39,West,High,1555
1556,2556,Grocery,item_1556,28.76,308.58,Cancelled,1931.55,North,Medium,1556
1557,2557,Electronics,item_1557,175.51,322.0,Pending,1296.46,North,High,1557
1558,2558,Grocery,item_1558,363.58,373.92,Completed,2518.72,West,High,1558
1559,2559,Toys,item_1559,137.88,158.57,Cancelled,1640.52,South,Low,1559
1560,2560,Grocery,item_1560,290.93,115.45,Pending,860.62,South,Medium,1560
1561,2561,Electronics,item_1561,306.27,455.78,Cancelled,890.49,North,Medium,1561
1562,2562,Furniture,item_1562,332.03,144.64,Pending,1817.28,East,High,1562
1563,2563,Electronics,item_1563,357.41,118.32,Cancelled,899.1,West,Low,1563
1564,2564,Toys,item_1564,171.09,200.63,Cancelled,87.07,East,Medium,1564
1565,2565,Furniture,item_1565,84.37,428.63,Pending,671.38,South,Low,1565
1566,2566,Furniture,item_1566,25.81,427.62,Completed,1912.58,East,High,1566
1567,2567,Toys,item_1567,190.9,152.99,Pending,1381.92,West,High,1567
1568,2568,Toys,item_1568,91.7,182.3,Pending,1275.41,North,Medium,1568
1569,2569,Furniture,item_1569,494.94,193.89,Cancelled,438.51,North,High,1569
1570,2570,Clothing,item_1570,496.14,289.67,Completed,2601.44,West,Low,1570
1571,2571,Clothing,item_1571,214.91,303.63,Pending,2322.97,North,Low,1571
1572,2572,Grocery,item_1572,256.13,270.93,Completed,2584.22,West,Medium,1572
1573,2573,Furniture,item_1573,86.91,437.94,Pending,900.8,East,Medium,1573
1574,2574,Electronics,item_1574,197.84,330.02,Pending,1260.37,North,Low,1574
1575,2575,Toys,item_1575,313.76,499.47,Cancelled,1733.22,West,High,1575
1576,2576,Clothing,item_1576,91.56,316.49,Cancelled,318.35,East,High,1576
1577,2577,Furniture,item_1577,280.51,433.08,Completed,1400.42,South,High,1577
1578,2578,Clothing,item_1578,168.13,153.56,Completed,660.67,West,Medium,1578
1579,2579,Toys,item_1579,227.39,128.52,Completed,2919.78,North,Low,1579
1580,2580,Clothing,item_1580,129.98,363.8,Completed,70.31,North,Low,1580
1581,2581,Toys,item_1581,497.81,432.46,Completed,2359.98,East,Low,1581
1582,2582,Toys,item_1582,327.07,271.74,Completed,1343.64,North,Medium,1582
1583,2583,Electronics,item_1583,188.05,361.15,Cancelled,1906.34,West,Medium,1583
1584,2584,Electronics,item_1584,81.53,138.62,Cancelled,2273.05,North,Low,1584
1585,2585,Furniture,item_1585,331.7,79.56,Completed,2396.88,South,Medium,1585
1586,2586,Electronics,item_1586,234.54,357.45,Completed,2283.09,East,Medium,1586
1587,2587,Grocery,item_1587,395.81,352.79,Cancelled,862.13,North,High,1587
1588,2588,Grocery,item_1588,22.71,441.28,Cancelled,1120.04,East,Medium,1588
1589,2589,Clothing,item_1589,288.14,159.32,Cancelled,1347.59,East,High,1589
1590,2590,Clothing,item_1590,81.8,153.24,Pending,809.05,South,High,1590
1591,2591,Toys,item_1591,158.45,296.28,Pending,1124.28,West,Medium,1591
1592,2592,Clothing,item_1592,486.48,325.49,Cancelled,2565.2,East,Low,1592
1593,2593,Furniture,item_1593,327.7,436.68,Pending,567.39,West,High,1593
1594,2594,Electronics,item_1594,177.76,161.56,Completed,492.76,North,Low,1594
1595,2595,Furniture,item_1595,235.07,457.22,Completed,2527.93,South,Low,1595
1596,2596,Electronics,item_1596,205.26,58.43,Pending,1546.88,East,Low,1596
1597,2597,Toys,item_1597,437.58,485.51,Completed,1367.57,South,High,1597
1598,2598,Clothing,item_1598,347.95,328.9,Completed,723.6,West,High,1598
1599,2599,Toys,item_1599,140.22,145.96,Cancelled,610.54,North,High,
1600,2600,Electronics,item_1600,111.79,129.53,Cancelled,1457.98,North,Low,1600
1601,2601,Electronics,item_1601,166.24,320.61,Completed,1460.98,West,High,1601
1602,2602,Electronics,item_1602,275.76,115.35,Pending,934.88,North,Low,1602
1603,2603,Electronics,item_1603,362.79,226.89,Cancelled,624.66,West,High,1603
1604,2604,Furniture,item_1604,304.66,251.38,Completed,1019.49,West,Low,1604
1605,2605,Grocery,item_1605,139.46,270.77,Pending,862.1,East,Low,1605
1606,2606,Clothing,item_1606,248.91,166.41,Cancelled,1437.99,South,High,1606
1607,2607,Furniture,item_1607,339.76,56.34,Pending,1060.17,South,High,1607
1608,2608,Clothing,item_1608,114.48,255.87,Pending,2310.94,West,High,1608
1609,2609,Toys,item_1609,113.04,339.22,Pending,511.34,West,High,1609
1610,2610,Toys,item_1610,334.67,169.58,Cancelled,2944.41,West,Low,1610
1611,2611,Grocery,item_1611,241.27,429.56,Pending,1143.83,East,Medium,1611
1612,2612,Grocery,item_1612,230.36,218.4,Pending,2299.95,North,Medium,1612
1613,2613,Furniture,item_1613,183.27,404.63,Pending,2312.79,North,Low,1613
1614,2614,Grocery,item_1614,154.45,193.0,Pending,1311.12,West,Medium,1614
1615,2615,Clothing,item_1615,400.76,312.6,Pending,2576.39,North,High,1615
1616,2616,Grocery,item_1616,364.2,471.33,Cancelled,1436.12,North,Low,1616
1617,2617,Furniture,item_1617,132.42,493.6,Cancelled,1156.31,North,High,1617
1618,2618,Grocery,item_1618,273.57,224.68,Pending,377.54,South,Low,1618
1619,2619,Furniture,item_1619,413.91,438.24,Cancelled,931.62,South,Low,1619
1620,2620,Clothing,item_1620,170.64,277.83,Cancelled,819.12,East,Low,1620
1621,2621,Electronics,item_1621,436.66,352.63,Cancelled,976.19,East,Medium,
1622,2622,Clothing,item_1622,100.23,239.48,Pending,1118.5,South,Low,1622
1623,2623,Grocery,item_1623,135.13,376.35,Completed,463.8,West,Medium,1623
1624,2624,Furniture,item_1624,401.07,417.52,Completed,2743.3,East,High,1624
1625,2625,Electronics,item_1625,480.3,437.81,Pending,2380.91,West,Medium,1625
1626,2626,Electronics,item_1626,369.87,287.0,Cancelled,2352.74,South,Low,1626
1627,2627,Electronics,item_1627,291.22,239.54,Cancelled,2979.2,North,Low,1627
1628,2628,Grocery,item_1628,238.2,445.78,Cancelled,499.01,East,High,1628
1629,2629,Toys,item_1629,176.51,268.58,Cancelled,2231.4,West,High,1629
1630,2630,Grocery,item_1630,13.11,415.83,Completed,75.19,East,Medium,1630
1631,2631,Clothing,item_1631,296.34,386.21,Cancelled,1400.37,South,Low,1631
1632,2632,Toys,item_1632,84.78,388.77,Completed,960.02,North,High,1632
1633,2633,Electronics,item_1633,391.94,274.64,Completed,1016.01,East,High,1633
1634,2634,Clothing,item_1634,158.44,217.9,Pending,737.29,South,Medium,1634
1635,2635,Furniture,item_1635,70.32,474.53,Completed,1359.66,South,Medium,
1636,2636,Furniture,item_1636,205.6,110.76,Pending,1791.14,North,High,
1637,2637,Toys,item_1637,457.51,365.01,Completed,530.5,South,High,1637
1638,2638,Toys,item_1638,185.61,497.73,Pending,613.39,North,Low,1638
1639,2639,Grocery,item_1639,259.28,473.0,Completed,71.4,West,Medium,1639
1640,2640,Electronics,item_1640,183.79,473.41,Completed,1330.74,East,High,1640
1641,2641,Electronics,item_1641,328.71,406.98,Pending,96.76,East,Low,1641
1642,2642,Grocery,item_1642,32.23,425.23,Completed,1715.51,South,Low,1642
1643,2643,Furniture,item_1643,383.52,39.98,Completed,2605.72,East,Medium,1643
1644,2644,Clothing,item_1644,215.43,95.57,Cancelled,2897.64,South,Medium,1644
1645,2645,Electronics,item_1645,395.41,24.69,Completed,952.89,East,Medium,1645
1646,2646,Electronics,item_1646,393.8,172.48,Pending,150.96,South,Medium,1646
1647,2647,Furniture,item_1647,383.63,364.04,Completed,516.61,North,Medium,
1648,2648,Electronics,item_1648,215.74,42.5,Pending,1420.08,West,Low,1648
1649,2649,Toys,item_1649,406.62,10.35,Pending,1434.99,East,High,1649
1650,2650,Toys,item_1650,189.14,310.67,Cancelled,334.37,West,Low,1650
1651,2651,Toys,item_1651,106.18,117.46,Completed,2426.07,South,High,1651
1652,2652,Electronics,item_1652,361.46,148.33,Cancelled,360.42,South,Medium,1652
1653,2653,Grocery,item_1653,171.03,487.24,Cancelled,1792.81,East,High,1653
1654,2654,Grocery,item_1654,333.99,293.89,Completed,2256.41,West,Low,1654
1655,2655,Clothing,item_1655,489.97,17.02,Cancelled,150.64,South,High,
1656,2656,Electronics,item_1656,290.32,247.08,Pending,603.86,West,Medium,1656
1657,2657,Furniture,item_1657,314.44,277.48,Completed,2247.63,East,Medium,1657
1658,2658,Clothing,item_1658,135.09,405.42,Pending,2327.42,West,Low,1658
1659,2659,Grocery,item_1659,384.0,138.8,Pending,1308.22,North,Low,1659
1660,2660,Clothing,item_1660,487.79,416.74,Completed,1673.87,East,High,1660
1661,2661,Grocery,item_1661,231.76,281.12,Completed,2900.56,South,Medium,1661
1662,2662,Toys,item_1662,105.49,421.61,Completed,2338.94,South,Low,1662
1663,2663,Toys,item_1663,304.46,84.37,Cancelled,1598.88,East,Low,1663
1664,2664,Toys,item_1664,91.71,87.79,Cancelled,538.62,South,Low,1664
1665,2665,Toys,item_1665,217.77,109.08,Completed,2879.22,West,Medium,1665
1666,2666,Toys,item_1666,486.28,447.93,Pending,999.67,East,High,1666
1667,2667,Toys,item_1667,337.38,112.29,Cancelled,1858.7,North,High,1667
1668,2668,Clothing,item_1668,80.46,413.0,Completed,1204.15,South,Low,1668
1669,2669,Toys,item_1669,104.75,418.82,Completed,717.6,East,High,1669
1670,2670,Electronics,item_1670,365.73,297.11,Cancelled,497.95,West,High,1670
1671,2671,Grocery,item_1671,15.28,67.47,Pending,1596.51,West,High,1671
1672,2672,Grocery,item_1672,412.9,275.22,Cancelled,1390.38,North,Low,1672
1673,2673,Grocery,item_1673,475.25,30.08,Pending,382.87,West,Medium,1673
1674,2674,Furniture,item_1674,381.65,120.07,Completed,311.29,East,High,1674
1675,2675,Furniture,item_1675,419.99,481.99,Pending,217.12,North,Medium,1675
1676,2676,Grocery,item_1676,453.32,323.73,Pending,1287.95,East,Medium,1676
1677,2677,Electronics,item_1677,359.42,247.92,Cancelled,1510.18,West,Low,1677
1678,2678,Furniture,item_1678,284.73,420.33,Pending,1839.55,West,High,1678
1679,2679,Toys,item_1679,420.72,324.91,Completed,1748.1,North,High,1679
1680,2680,Toys,item_1680,216.7,202.94,Cancelled,167.6,West,Medium,1680
1681,2681,Toys,item_1681,28.27,205.36,Cancelled,2245.94,West,Low,1681
1682,2682,Clothing,item_1682,287.8,21.83,Pending,341.47,West,High,1682
1683,2683,Grocery,item_1683,185.71,344.68,Pending,2922.06,South,Medium,1683
1684,2684,Electronics,item_1684,169.01,352.56,Cancelled,826.36,South,High,1684
1685,2685,Toys,item_1685,327.66,372.95,Pending,2353.86,South,Medium,1685
1686,2686,Grocery,item_1686,182.38,273.74,Completed,983.78,East,High,1686
1687,2687,Electronics,item_1687,323.33,163.33,Pending,1936.45,West,High,1687
1688,2688,Furniture,item_1688,181.79,404.89,Pending,2276.57,South,Medium,1688
1689,2689,Clothing,item_1689,295.1,455.33,Cancelled,1944.81,East,Low,
1690,2690,Furniture,item_1690,313.05,47.21,Completed,317.1,West,Medium,1690
1691,2691,Grocery,item_1691,271.09,204.41,Pending,355.7,East,Low,1691
1692,2692,Electronics,item_1692,168.68,120.16,Completed,775.42,South,Low,1692
1693,2693,Electronics,item_1693,252.3,418.29,Completed,773.79,South,Medium,1693
1694,2694,Clothing,item_1694,81.23,155.43,Completed,2579.72,West,Medium,1694
1695,2695,Toys,item_1695,499.2,104.2,Completed,2551.32,West,Low,1695
1696,2696,Furniture,item_1696,375.93,356.31,Pending,2420.11,East,Medium,1696
1697,2697,Clothing,item_1697,166.88,184.97,Cancelled,446.75,South,Low,1697
1698,2698,Electronics,item_1698,490.7,394.27,Cancelled,2139.64,East,High,1698
1699,2699,Toys,item_1699,121.63,180.69,Cancelled,1952.65,South,Medium,1699
1700,2700,Electronics,item_1700,235.52,224.56,Cancelled,1336.74,South,High,1700
1701,2701,Toys,item_1701,328.64,448.96,Pending,2609.35,South,High,1701
1702,2702,Electronics,item_1702,477.82,145.28,Pending,2844.69,North,Low,1702
1703,2703,Furniture,item_1703,355.07,471.95,Pending,684.85,West,Medium,1703
1704,2704,Grocery,item_1704,171.96,289.23,Cancelled,2841.49,South,Low,1704
1705,2705,Toys,item_1705,164.08,13.32,Cancelled,206.26,East,Low,1705
1706,2706,Electronics,item_1706,310.79,269.59,Cancelled,525.56,South,High,1706
1707,2707,Clothing,item_1707,419.51,24.45,Pending,2199.57,East,High,1707
1708,2708,Furniture,item_1708,291.26,475.02,Pending,2424.5,West,Low,1708
1709,2709,Grocery,item_1709,99.66,162.49,Completed,2136.43,East,Medium,1709
1710,2710,Grocery,item_1710,206.7,121.05,Cancelled,1917.37,East,Medium,1710
1711,2711,Toys,item_1711,136.31,440.86,Completed,2946.93,North,Low,1711
1712,2712,Clothing,item_1712,10.85,492.71,Completed,63.75,West,Medium,1712
1713,2713,Toys,item_1713,286.05,431.09,Completed,606.02,West,High,
1714,2714,Grocery,item_1714,57.51,344.76,Completed,1819.17,South,Medium,1714
1715,2715,Clothing,item_1715,258.59,409.04,Pending,139.51,North,Low,1715
1716,2716,Electronics,item_1716,405.53,162.72,Pending,367.94,South,Low,1716
1717,2717,Electronics,item_1717,253.85,305.72,Cancelled,2764.0,West,Low,1717
1718,2718,Furniture,item_1718,394.19,472.57,Cancelled,1685.66,East,High,1718
1719,2719,Clothing,item_1719,480.59,250.48,Pending,172.69,North,Medium,1719
1720,2720,Toys,item_1720,58.4,264.72,Cancelled,1981.67,West,Low,1720
1721,2721,Grocery,item_1721,166.96,229.47,Completed,914.23,West,Medium,1721
1722,2722,Electronics,item_1722,250.33,250.71,Pending,1705.7,West,Medium,1722
1723,2723,Grocery,item_1723,387.71,352.46,Cancelled,2502.21,South,High,1723
1724,2724,Toys,item_1724,376.45,289.92,Completed,1940.75,North,Low,1724
1725,2725,Grocery,item_1725,198.6,182.37,Cancelled,204.68,West,Low,
1726,2726,Clothing,item_1726,259.29,343.76,Completed,2736.45,North,Medium,1726
1727,2727,Clothing,item_1727,359.08,45.75,Completed,1511.06,North,High,1727
1728,2728,Clothing,item_1728,451.16,67.0,Pending,63.98,South,Low,1728
1729,2729,Grocery,item_1729,492.36,493.67,Completed,1146.76,West,High,1729
1730,2730,Toys,item_1730,130.62,337.58,Pending,2057.17,East,High,1730
1731,2731,Grocery,item_1731,210.51,15.01,Pending,1162.54,South,Medium,1731
1732,2732,Electronics,item_1732,317.0,203.78,Cancelled,2313.02,South,Low,1732
1733,2733,Electronics,item_1733,322.42,66.49,Pending,246.18,East,High,1733
1734,2734,Grocery,item_1734,478.11,360.36,Cancelled,1224.7,East,Medium,1734
1735,2735,Grocery,item_1735,63.16,68.51,Completed,2853.12,West,High,1735
1736,2736,Electronics,item_1736,239.79,63.58,Completed,162.19,West,High,1736
1737,2737,Electronics,item_1737,128.46,311.51,Pending,2228.12,West,Low,1737
1738,2738,Toys,item_1738,385.73,102.6,Completed,2188.48,North,Low,1738
1739,2739,Clothing,item_1739,177.26,475.7,Completed,1082.85,South,Low,
1740,2740,Furniture,item_1740,85.02,152.98,Completed,714.45,South,Medium,1740
1741,2741,Furniture,item_1741,22.4,225.86,Completed,1824.9,East,Low,1741
1742,2742,Toys,item_1742,482.45,37.79,Cancelled,242.14,North,Low,1742
1743,2743,Grocery,item_1743,191.48,80.31,Completed,2068.73,North,Medium,1743
1744,2744,Electronics,item_1744,408.72,386.66,Completed,2578.16,North,Low,
1745,2745,Electronics,item_1745,327.94,456.3,Cancelled,1952.13,East,Low,1745
1746,2746,Furniture,item_1746,456.02,126.46,Pending,1857.2,East,Low,1746
1747,2747,Clothing,item_1747,232.57,440.93,Completed,476.0,South,Medium,1747
1748,2748,Clothing,item_1748,190.36,20.26,Pending,474.75,West,Medium,1748
1749,2749,Toys,item_1749,427.32,493.87,Completed,2528.4,East,High,1749
1750,2750,Furniture,item_1750,442.97,235.68,Pending,1359.48,West,Medium,1750
1751,2751,Grocery,item_1751,336.03,75.23,Cancelled,657.45,South,Low,1751
1752,2752,Clothing,item_1752,474.52,367.36,Cancelled,1122.07,West,Low,1752
1753,2753,Furniture,item_1753,193.66,160.38,Pending,466.93,North,Low,1753
1754,2754,Grocery,item_1754,453.29,478.31,Cancelled,1265.75,South,High,1754
1755,2755,Clothing,item_1755,333.23,469.19,Pending,581.93,West,High,1755
1756,2756,Furniture,item_1756,288.02,94.45,Cancelled,2057.86,South,Low,1756
1757,2757,Clothing,item_1757,83.83,165.08,Completed,2610.69,South,Medium,1757
1758,2758,Toys,item_1758,269.99,317.76,Completed,2044.76,North,High,1758
1759,2759,Electronics,item_1759,172.44,54.07,Pending,648.87,South,High,
1760,2760,Electronics,item_1760,187.84,455.53,Cancelled,2718.32,West,Medium,1760
1761,2761,Clothing,item_1761,151.97,59.73,Cancelled,521.45,South,High,1761
1762,2762,Toys,item_1762,456.01,210.74,Cancelled,1679.35,West,Low,1762
1763,2763,Clothing,item_1763,488.3,335.3,Completed,2732.1,North,High,1763
1764,2764,Furniture,item_1764,241.68,243.67,Completed,1779.22,East,Medium,1764
1765,2765,Clothing,item_1765,229.19,19.73,Pending,2842.48,East,Medium,1765
1766,2766,Grocery,item_1766,43.76,76.12,Pending,2048.25,South,High,1766
1767,2767,Clothing,item_1767,481.17,167.14,Cancelled,2388.71,North,Medium,1767
1768,2768,Furniture,item_1768,17.82,446.61,Pending,2975.52,East,Medium,1768
1769,2769,Grocery,item_1769,491.2,453.1,Completed,1494.35,South,High,1769
