order_id,customer_id,order_date,status,region_code
1930,162,2024-01-10 21:49:47,SHIPPED,NORTH
1931,32,2024-10-10 06:41:04,PLACED,SOUTH
1932,41,2024-07-28 00:44:46,SHIPPED,EAST
1933,549,2025-07-29 07:03:56,SHIPPED,WEST
1934,396,2025-12-05 11:20:21,DELIVERED,CENTRAL
1935,588,2023-08-02 05:41:50,PLACED,WEST
1936,546,2025-03-14 03:04:00,PLACED,EAST
1937,296,2025-07-12 10:05:56,SHIPPED,EAST
1938,580,2023-10-25 02:56:05,SHIPPED,EAST
1939,422,2024-03-08 16:03:28,DELIVERED,SOUTH
1940,143,2025-12-05 06:53:01,DELIVERED,EAST
1941,567,2024-05-13 21:03:35,DELIVERED,CENTRAL
1942,299,2025-09-19 00:33:38,DELIVERED,EAST
1943,509,2024-08-05 12:57:43,DELIVERED,EAST
1944,471,2025-04-14 20:02:43,SHIPPED,NORTH
1945,386,2025-05-05 10:57:57,PLACED,SOUTH
1946,261,2025-02-08 01:00:38,RETURNED,CENTRAL
1947,524,2025-05-31 12:12:18,SHIPPED,WEST
1948,502,2025-07-13 17:20:25,DELIVERED,EAST
1949,186,2023-07-10 22:39:46,CANCELLED,NORTH
1950,,2023-04-20 04:13:39,DELIVERED,EAST
1951,99,2025-12-02 18:56:11,PLACED,CENTRAL
1952,115,2024-06-08 10:51:35,DELIVERED,EAST
1953,237,2023-12-09 10:30:34,DELIVERED,EAST
1954,363,2024-01-03 04:13:35,DELIVERED,EAST
1955,176,2024-08-18 09:24:56,DELIVERED,SOUTH
1956,277,2025-01-25 08:58:40,SHIPPED,WEST
1957,471,2025-08-04 23:48:14,SHIPPED,SOUTH
1958,4,2024-01-06 22:01:06,DELIVERED,CENTRAL
1959,457,2023-11-28 11:40:27,CANCELLED,WEST
1960,454,2023-08-22 14:46:44,DELIVERED,CENTRAL
1961,24,2025-04-20 19:48:27,SHIPPED,WEST
1962,537,2024-06-15 17:26:56,DELIVERED,CENTRAL
1963,453,2025-07-31 05:58:11,PLACED,NORTH
1964,387,2023-09-19 13:43:22,SHIPPED,EAST
1965,281,2024-01-22 10:39:21,CANCELLED,WEST
1966,481,2023-02-07 17:04:26,DELIVERED,NORTH
1967,23,2024-08-27 02:07:11,DELIVERED,NORTH
1968,457,2024-10-20 21:00:14,SHIPPED,SOUTH
1969,267,2025-01-13 08:55:10,SHIPPED,CENTRAL
1970,544,2023-11-01 00:40:50,RETURNED,EAST
1971,,2023-12-22 02:05:13,RETURNED,NORTH
1972,567,2023-03-19 18:33:40,DELIVERED,EAST
1973,301,2023-08-09 00:29:58,SHIPPED,SOUTH
1974,320,2023-09-16 20:22:18,SHIPPED,NORTH
1975,587,2025-10-13 22:04:25,CANCELLED,SOUTH
1976,482,2024-10-19 12:25:33,SHIPPED,SOUTH
1977,79,2023-04-15 16:11:12,SHIPPED,SOUTH
1978,474,2025-05-09 17:41:18,DELIVERED,SOUTH
1979,192,2024-01-17 14:22:00,SHIPPED,SOUTH
1980,526,2023-02-02 04:25:17,CANCELLED,WEST
1981,50,2024-12-29 16:04:52,PLACED,CENTRAL
1982,588,2024-03-09 20:12:11,DELIVERED,NORTH
1983,166,2025-09-21 10:00:15,PLACED,WEST
1984,295,2024-12-16 18:51:05,DELIVERED,WEST
1985,414,2025-03-26 15:18:43,DELIVERED,CENTRAL
1986,592,2024-09-21 10:53:57,DELIVERED,WEST
1987,512,2023-07-16 02:33:44,SHIPPED,CENTRAL
1988,306,2023-06-29 11:30:05,DELIVERED,WEST
1989,25,2024-05-03 15:05:39,DELIVERED,SOUTH
1990,151,2024-11-29 22:59:42,DELIVERED,SOUTH
1991,310,2024-09-07 17:24:02,PLACED,SOUTH
1992,259,2025-01-26 04:19:06,DELIVERED,EAST
1993,475,2023-07-22 14:11:25,PLACED,SOUTH
1994,104,2024-04-03 21:59:04,DELIVERED,WEST
1995,444,2023-05-02 08:39:15,DELIVERED,CENTRAL
1996,42,2025-01-14 19:30:32,SHIPPED,EAST
1997,170,2023-01-18 04:12:15,PLACED,CENTRAL
1998,26,2025-03-02 11:47:12,DELIVERED,NORTH
1999,343,2025-08-10 03:32:20,DELIVERED,EAST
2000,530,2025-06-28 17:32:22,DELIVERED,WEST
