item_id,order_id,product_id,quantity,unit_price,discount_percent
2718,1109,30,2,7927.77,4.65
3381,1377,511,4,13432.24,13.38
3704,1510,202,4,8445.24,2.21
2119,864,237,-1,16284.38,19.46
3201,1311,365,3,2937.18,32.52
1807,745,18,-1,9073.05,24.88
990,408,126,4,12316.95,33.27
2625,1066,38,6,27560.24,33.72
3042,1248,149,2,1072.99,27.79
2546,1035,429,1,21657.75,22.7
4469,1821,395,2,21222.63,22.54
1972,803,241,3,25365.97,36.38
3923,1605,408,6,9642.29,18.47
2012,822,353,2,4945.32,34.04
3243,1329,423,4,3835.59,14.78
3079,1261,286,6,14643.76,3.64
216,89,112,5,7017.35,21.2
3268,1341,335,1,14031.64,21.06
2484,1010,468,4,14104.78,30.27
2032,829,346,5,811.0,28.96
3861,1578,542,2,15088.25,39.84
627,257,416,2,9992.36,2.12
4268,1741,489,3,2932.87,29.8
1371,566,209,2,13780.48,36.58
3593,1470,39,2,11146.0,2.13
533,221,396,5,16667.82,38.95
829,343,483,1,12964.3,32.25
4167,1701,405,5,17844.42,3.26
3945,1612,226,4,17751.09,5.71
1046,431,178,2,22929.59,11.13
735,305,226,6,6857.56,38.44
1658,679,356,6,16172.57,23.32
1818,750,1,4,12954.77,25.51
760,316,359,1,2839.98,1.96
3105,1272,543,2,23079.23,0.05
2740,1117,463,3,2297.36,19.18
1577,646,537,4,23628.21,16.6
3437,1402,58,3,10999.66,22.23
1648,675,274,3,8828.48,16.48
2616,1063,516,1,19709.05,8.38
82,31,382,6,22517.01,0.3
4141,1693,69,6,17560.91,12.54
2644,1075,160,1,23997.42,10.38
1520,625,406,5,11290.23,18.75
2547,1035,10,5,21000.15,19.32
103,42,505,5,12948.72,24.53
4574,1859,318,6,12429.57,27.04
116,48,444,4,23463.65,33.35
1516,623,82,6,19153.03,21.26
239,100,468,1,8936.87,21.41
1998,815,139,3,14350.97,18.59
4103,1675,146,1,19976.73,13.58
1867,766,156,5,745.05,1.16
4572,1858,540,5,11299.47,35.75
1903,777,416,4,19180.31,27.89
891,370,45,3,25564.86,8.98
4327,1766,176,5,816.95,9.76
2070,844,88,5,6173.39,11.97
4497,1830,228,2,22434.55,11.3
3942,1611,203,4,6972.58,15.86
4825,1966,532,3,26768.4,4.93
1049,432,503,1,26659.15,0.85
1309,545,404,2,13357.18,5.38
4713,1918,99,-5,12000.59,11.18
4087,1668,393,4,25652.38,16.77
4651,1890,416,-4,20166.4,17.12
4273,1743,323,6,26805.33,31.49
624,255,446,1,13489.36,23.53
2611,1062,82,3,7976.72,1.41
4687,1907,197,4,11826.09,13.01
3251,1334,90,2,15499.56,14.86
748,309,377,3,19782.73,1.83
4771,1942,357,2,3748.47,21.08
413,175,266,1,23377.78,1.03
4894,1992,146,3,4123.08,17.74
301,124,39,3,28546.86,27.67
3810,1555,232,6,22986.45,12.96
2143,874,58,2,4983.93,14.29
640,262,188,3,19674.82,27.46
3779,1544,366,2,27968.6,39.09
2983,1216,377,4,17482.84,35.92
4126,1686,211,2,16166.95,29.26
858,356,109,5,18061.53,34.49
3258,1336,202,6,14020.73,33.38
3041,1248,501,2,16921.51,25.4
85,33,123,5,23605.77,25.52
4457,1817,23,2,2345.08,36.5
1336,554,231,4,4190.78,22.38
4588,1866,251,3,1603.33,38.55
4483,1825,353,3,14161.95,22.44
4890,1991,14,1,1218.56,11.72
4509,1834,182,5,4010.99,25.56
1843,759,221,1,17632.45,20.0
3803,1553,287,1,27989.38,1.88
978,401,515,3,18486.94,17.95
1198,493,536,3,4780.57,33.94
2657,1080,161,3,13403.53,23.49
3575,1461,442,3,341.44,9.77
1347,559,398,2,27746.03,36.05
2421,984,271,6,11388.52,14.89
3957,1617,170,5,5612.43,15.21
3911,1599,339,5,8711.84,17.86
292,121,415,5,4481.67,31.7
3731,1524,339,2,9524.55,35.01
3920,1602,216,2,16946.47,31.78
1698,694,250,1,17510.68,12.98
83,31,323,4,25306.37,23.79
2106,860,514,5,4326.86,17.03
110,45,224,3,17279.78,26.07
2834,1157,28,3,8570.17,22.3
3924,1605,49,6,26486.8,17.84
2936,1196,468,3,25861.17,31.99
229,96,497,4,19360.11,5.7
1128,469,2,2,11793.35,1.35
4431,1808,123,1,29787.81,13.91
4301,1753,376,1,5261.31,21.6
1175,484,110,6,3057.15,32.91
914,378,428,5,23372.77,30.69
3157,1293,296,1,16930.18,12.82
4661,1895,372,3,27497.5,3.89
4442,1812,434,6,6001.06,10.75
480,203,105,4,29438.67,14.22
1435,590,155,1,7082.61,33.27
1552,635,223,5,17164.91,19.38
1437,592,411,2,17094.71,39.07
2780,1132,42,2,13409.75,21.26
1084,448,231,3,23616.9,36.1
937,387,312,1,17265.42,15.85
1070,440,37,2,15822.63,3.97
4267,1740,350,4,27710.52,11.27
2166,882,445,3,531.04,35.66
3142,1288,162,4,9763.94,28.53
1482,611,202,1,1999.35,15.62
4530,1842,354,1,17631.08,6.21
4339,1770,65,2,8930.86,2.17
2347,956,221,3,18046.05,19.18
3317,1357,375,5,23670.56,17.01
4808,1959,437,5,4771.48,38.05
1490,613,9,3,21954.93,35.48
2635,1070,170,2,3976.21,35.87
1403,580,373,-2,16584.46,10.65
8,3,68,2,8038.68,19.31
293,121,374,1,4394.52,26.36
2426,986,103,6,13392.32,38.05
4446,1813,110,3,3333.4,23.31
1165,481,541,5,24060.99,21.47
738,305,378,6,2862.1,37.3
3140,1287,366,3,24976.76,5.76
3873,1583,198,4,28098.44,13.86
4622,1878,152,4,13514.31,6.33
1925,785,329,1,29373.32,8.3
4560,1854,394,5,27920.4,13.03
1429,589,313,6,6882.18,1.35
2073,846,329,1,20531.27,4.59
3895,1592,15,2,14886.03,12.53
3837,1567,26,4,11382.08,33.26
4742,1932,412,3,8121.14,21.84
2060,839,345,1,14872.75,2.37
4885,1989,511,3,17942.9,9.71
4240,1728,462,2,28151.72,10.31
4815,1961,544,3,4684.24,15.93
1064,438,102,6,4411.53,11.08
4263,1738,455,3,8167.5,14.3
1554,636,36,5,26673.45,32.55
271,113,24,4,20271.51,10.51
4402,1796,496,1,25201.28,12.9
3954,1616,5,6,19050.1,8.41
3983,1629,302,3,7789.64,8.75
677,276,5,6,2924.45,4.26
2081,849,355,5,25230.58,3.24
2514,1024,501,3,28418.75,2.67
712,293,104,6,15445.82,35.45
3223,1322,145,1,23798.93,0.24
1195,492,92,3,3551.66,16.26
2290,936,57,4,2552.82,24.72
3608,1475,402,3,468.76,20.72
2345,955,336,5,19215.11,6.9
2444,994,118,6,13573.79,2.12
3623,1481,427,3,20846.08,23.07
90,34,24,1,9899.84,28.47
306,125,37,6,2840.8,36.95
3944,1612,59,2,14208.74,21.8
2572,1045,524,1,7463.57,37.37
4556,1853,253,5,27937.19,19.31
1680,687,217,2,10578.81,18.32
42,17,161,4,2075.05,1.26
4727,1926,363,2,12737.29,15.83
421,180,378,4,9316.95,2.6
1212,501,446,6,11157.37,11.21
3556,1455,46,1,3264.64,18.68
3955,1616,419,5,20500.07,14.24
865,358,134,1,1509.67,21.24
2089,852,150,2,16296.94,3.85
4559,1854,38,4,5546.19,23.51
4638,1886,221,1,7898.05,36.85
3224,1322,126,4,23301.62,37.66
616,252,535,4,16704.45,8.53
1970,803,287,2,14915.67,4.58
2541,1033,474,5,18147.68,34.68
1123,467,31,4,28309.14,24.29
2947,1200,82,6,20267.9,32.58
4741,1932,502,3,19262.43,20.23
3132,1283,8,5,9434.6,26.2
3254,1335,7,5,4491.83,35.13
2607,1061,290,1,6775.96,28.98
1073,441,344,2,24097.37,28.86
4404,1797,471,1,5931.68,16.05
3577,1462,334,4,14898.96,19.3
1936,790,437,1,232.1,21.77
1209,499,505,3,4106.19,23.69
221,91,134,5,28225.96,1.71
2898,1183,309,5,24018.16,20.84
1157,478,315,1,12636.36,29.56
2997,1223,173,6,26353.79,11.43
3282,1346,126,6,6880.77,32.75
4024,1644,409,-6,14569.78,22.73
2044,834,103,1,19738.93,23.04
1756,718,430,4,6233.04,27.43
3960,1617,423,5,18211.58,6.63
1871,767,214,2,22673.48,21.41
2782,1134,483,1,13009.82,31.97
1414,583,542,4,2303.34,14.91
1267,526,158,3,24180.28,13.76
2877,1174,451,1,3643.15,0.05
2430,987,274,1,3427.63,17.72
596,244,525,5,1696.5,28.29
4117,1683,430,6,12953.57,26.6
3178,1301,515,2,8275.82,32.61
934,385,167,3,18110.08,26.85
4176,1703,11,1,6193.61,4.32
4753,1936,93,5,29670.61,36.74
3893,1591,362,1,8709.67,29.27
2636,1071,40,3,14096.12,34.12
1208,499,114,2,2383.16,17.96
4780,1947,126,6,2813.77,19.72
4650,1889,479,6,22905.49,23.19
4584,1863,455,4,17264.86,38.96
2028,828,247,-2,19923.56,18.43
2471,1004,311,6,13219.79,32.08
549,227,527,1,10425.68,6.89
4608,1873,419,2,22207.59,18.77
3643,1488,524,5,11501.67,7.67
2699,1099,548,6,565.71,37.55
84,32,140,4,29884.46,29.04
947,390,297,5,1930.08,33.59
2985,1216,377,1,9793.88,25.94
1122,466,71,3,22902.91,11.11
1636,669,231,2,20746.46,0.53
3558,1455,124,5,3478.87,29.08
204,83,97,6,15833.72,28.85
936,386,456,3,4367.31,24.69
4807,1959,255,4,14386.68,3.75
675,275,7,2,21042.68,6.73
3214,1316,76,4,20245.85,6.72
3022,1239,508,4,21130.34,14.32
4373,1783,399,3,28379.66,9.32
3234,1326,442,2,5796.98,30.44
4329,1766,445,4,16272.56,9.36
3450,1406,178,1,8622.56,1.32
1411,582,463,4,11146.22,37.56
4847,1975,492,5,6833.22,39.5
286,118,176,5,22062.98,19.65
2965,1208,301,1,14352.62,22.32
1067,439,383,1,25275.26,31.74
244,101,57,4,786.52,22.32
768,319,222,6,4334.87,6.46
3027,1241,193,5,25805.44,8.23
2310,945,447,4,7861.6,1.41
3595,1470,394,2,28230.14,36.34
2022,826,260,3,9976.16,2.62
2298,939,89,-6,10423.35,9.22
3375,1376,541,4,22710.9,2.42
2456,998,126,1,22058.7,12.17
1472,607,443,4,21623.04,24.2
1407,581,44,3,20982.2,17.0
2042,834,272,6,20567.94,32.97
2954,1202,495,4,24951.74,17.51
4920,5341,458,2,2263.55,16.13
2251,920,410,6,23481.01,15.34
3549,1451,395,5,28769.56,4.21
788,329,414,4,19453.26,16.24
1444,595,494,6,25527.56,3.88
4296,1752,412,-2,27146.91,6.34
2872,1172,412,4,14211.31,34.8
1532,628,67,4,6915.8,31.94
2083,850,182,1,19421.44,29.7
3792,1549,282,1,15564.11,2.07
61,24,427,1,28582.66,31.79
1685,689,498,6,25539.16,10.51
335,137,437,4,1469.19,38.39
326,133,401,3,28553.69,19.59
1079,446,43,6,26549.53,26.2
3989,1631,207,3,17080.26,4.56
2009,821,19,1,26327.94,13.6
3407,1391,305,5,13503.8,36.61
1166,482,415,3,646.77,33.87
3748,1531,324,1,21510.54,20.34
3672,1501,27,1,27840.6,3.82
250,105,146,6,13081.03,1.2
1459,601,329,4,21577.57,24.77
2810,1145,256,3,27596.14,8.37
4309,1757,242,2,12216.25,24.35
1766,724,160,1,6004.71,17.02
575,237,21,6,13042.24,35.88
1387,575,33,5,25998.44,34.36
3851,1575,280,5,23438.93,16.8
2751,1122,66,5,772.92,11.8
4423,1804,443,4,12237.75,12.92
1256,520,306,5,1879.04,33.22
2648,1076,546,1,11469.75,15.23
2357,959,212,4,25591.72,11.96
1271,528,252,2,8906.84,9.85
4735,1929,292,4,24777.21,35.71
1054,433,525,2,6512.03,11.36
3232,1326,81,3,18598.02,0.64
1723,704,370,2,24928.29,14.25
1878,769,324,3,24253.18,9.96
605,248,533,6,24523.13,7.31
722,299,275,6,27054.48,25.43
4871,1985,47,4,2985.36,7.3
3811,1555,48,6,7851.59,16.05
92,35,271,3,3799.44,23.06
138,55,461,2,27714.66,24.47
1465,603,392,4,23038.69,29.54
602,246,420,3,13834.81,8.45
4139,1692,271,5,16824.25,35.76
4,1,148,2,5970.39,24.67
3525,1439,460,1,4487.0,31.45
2741,1117,222,4,13735.88,8.74
875,364,201,2,8903.39,17.71
4652,1891,89,3,18927.62,38.77
2027,827,427,4,29361.26,33.19
3334,1363,372,5,3196.39,33.77
484,204,141,3,4625.03,39.5
270,112,165,5,18093.77,30.76
3077,1261,327,5,9460.03,4.7
1655,678,214,6,16991.55,3.55
4836,1971,303,6,14708.05,18.41
2781,1133,244,1,28918.84,32.09
2180,889,257,1,18790.86,21.67
2570,1045,188,6,15450.19,22.32
243,101,229,3,23310.44,17.19
4146,1695,71,5,22886.56,23.96
3070,1257,499,5,19856.92,13.42
4809,1959,248,1,25267.8,19.35
4506,1833,474,3,18813.04,35.38
2333,951,276,6,9831.07,22.99
1638,670,103,3,19000.56,27.25
3171,1298,203,4,12503.53,36.61
3363,1372,438,3,29934.35,38.16
1530,627,230,6,10210.62,5.63
1626,663,409,6,3524.04,25.26
1687,690,3,2,10102.22,2.54
447,188,305,6,24669.18,37.17
4570,1857,448,-2,20040.27,30.71
3972,1622,3,1,26312.07,6.4
3170,1297,94,4,23869.29,31.48
4501,1831,50,2,19785.24,20.85
232,96,459,2,7199.03,34.51
809,335,474,4,12854.34,9.39
3967,1620,369,1,12874.6,28.29
2812,1146,474,5,17211.82,17.17
1875,768,32,4,4993.66,17.12
2075,847,463,2,15326.09,33.67
2338,953,540,4,29484.53,6.26
2253,920,378,4,18051.93,15.0
2764,1127,212,1,8425.6,10.11
2725,1112,170,2,27219.22,16.58
1393,577,3,4,20594.15,28.77
535,222,239,5,7671.21,31.88
4848,1976,191,2,1717.13,0.26
4396,1794,181,6,19885.52,13.21
741,306,274,6,20393.51,1.94
1290,538,268,4,3892.81,27.7
4562,1855,108,2,11793.74,22.88
4591,1866,438,2,8163.47,37.98
4364,1780,69,2,14675.79,35.46
3295,1351,509,-3,638.16,16.11
641,263,451,6,10259.55,17.52
2830,1155,281,4,3423.6,6.4
2666,1084,235,4,29966.48,11.56
3111,1274,504,6,13263.72,16.37
1222,504,460,4,4169.59,17.81
3760,1535,228,2,22320.88,18.75
2011,822,282,2,29074.27,16.06
3012,1233,162,2,17211.15,27.04
2681,1093,89,3,17798.35,17.91
534,222,378,3,5327.37,5.12
1639,670,326,4,1078.76,5.08
3508,1432,59,2,9491.16,0.31
2126,867,117,4,23203.03,37.84
1944,793,54,3,14554.51,32.87
394,165,59,5,27358.47,23.06
4211,1719,328,4,24282.75,16.37
159,64,491,4,17461.8,29.5
1019,421,125,1,23639.22,3.19
2951,1202,140,4,21102.46,31.11
1274,530,93,2,1820.21,31.2
1392,576,189,6,18977.24,3.55
3621,1480,151,4,23998.77,4.98
1324,551,205,6,10534.08,36.0
2429,987,77,3,7390.52,9.72
3788,1547,488,2,887.73,7.26
3419,1395,140,6,12275.93,11.62
4238,1727,324,5,23080.14,0.52
1607,656,173,4,19320.47,28.9
1761,720,26,1,19719.1,36.91
436,185,124,-5,6049.05,26.84
2447,995,284,2,10030.2,9.86
3814,1557,387,4,1102.02,22.24
4111,1680,511,5,13519.82,20.85
343,141,453,3,5110.94,19.71
2321,948,76,5,3748.85,18.38
4806,1958,314,4,8097.19,8.92
3208,1314,44,5,25802.19,32.33
2478,1008,171,4,6381.64,20.28
1167,482,104,1,4913.84,35.13
4355,1777,6,4,11873.37,29.18
1778,732,78,6,27610.43,8.71
3275,1343,221,6,16707.82,24.17
2399,976,101,4,4767.26,29.97
149,59,443,2,25025.23,6.36
3392,1383,274,1,19803.77,36.04
3669,1500,223,1,18229.13,38.16
3530,1442,364,5,28560.01,9.47
1169,482,191,2,3642.07,16.06
1690,691,308,4,28705.39,2.64
1753,715,114,1,11749.92,6.79
4387,1789,415,1,8836.88,28.76
4601,1869,162,1,15276.92,20.61
317,131,384,3,28033.5,15.73
2990,1218,465,6,19392.61,20.02
4891,1992,261,3,13912.66,21.14
129,53,199,2,9259.51,30.57
1634,669,48,2,1422.74,19.63
4858,1979,530,3,27921.36,29.17
3952,1615,449,5,9173.1,17.24
1498,618,303,6,24358.48,39.26
2568,1044,275,5,5973.94,38.24
950,390,43,3,20036.04,21.63
4634,1885,230,4,24445.24,30.84
597,245,376,3,3246.55,22.14
4318,1761,38,4,23246.71,29.9
660,270,401,2,13835.42,10.19
2375,966,421,5,4311.83,0.11
3163,1295,191,2,6214.7,36.72
3410,1392,336,2,3238.84,34.32
1251,517,228,5,11991.19,37.19
3691,1506,468,6,4906.03,11.11
325,133,379,1,29743.74,20.18
2670,1087,84,1,18116.56,25.76
2010,821,14,1,11803.61,25.02
823,341,294,6,12442.68,13.47
1279,533,459,3,23925.21,23.44
2292,938,96,1,22637.29,33.61
213,87,123,6,27508.5,35.29
2272,928,78,2,16664.62,15.0
4860,1980,349,5,10687.79,18.58
1101,456,542,2,28862.24,25.01
2037,831,146,5,19084.59,36.88
4009,1639,87,4,13311.79,18.18
1645,673,333,6,24592.15,31.06
1477,609,49,3,12040.29,7.46
929,384,430,5,19333.22,21.64
248,103,371,6,28506.95,5.54
356,146,300,6,22432.31,5.19
4448,1814,258,2,23748.72,12.08
1689,690,409,4,16050.01,21.44
2307,944,14,4,25431.23,35.46
765,318,92,4,25270.25,17.39
4905,1997,300,3,12640.67,14.62
4138,1691,212,4,3438.53,14.97
2053,837,426,4,13323.63,15.41
4613,1875,123,5,102.79,19.6
1734,707,161,6,19381.35,37.36
1036,427,387,3,24528.31,27.32
2650,1077,7,4,7984.46,37.23
4677,1903,501,3,16705.65,25.23
636,260,240,3,27971.81,27.95
565,233,3,1,15708.44,18.45
1599,653,144,3,18354.67,34.84
2150,876,261,4,26951.11,36.18
3818,1558,155,4,2840.28,17.9
3075,1259,425,6,26649.18,28.74
2730,1114,512,4,10084.92,28.1
4231,1725,350,3,26838.54,26.15
4472,1822,395,3,5671.84,3.95
4083,1665,42,3,18196.8,29.19
3292,1350,271,5,26406.9,0.55
3624,1481,321,2,21607.76,22.39
2524,1028,275,6,10333.0,28.15
970,397,238,5,282.59,33.22
4440,1811,466,2,26062.23,32.29
4642,1887,365,4,22076.89,30.14
2202,899,334,1,2389.55,29.12
2749,1121,452,2,29449.54,30.5
1668,684,129,5,19966.69,39.88
2282,932,202,2,26491.35,14.25
956,392,397,3,7905.67,22.61
2938,1196,504,5,16772.26,19.53
1796,740,173,2,3428.49,14.05
671,274,247,4,26480.93,31.89
4852,1977,237,5,6777.63,8.35
4563,1855,483,3,4782.46,9.99
4616,1876,481,4,19272.66,20.62
1065,438,477,1,22087.82,18.99
4453,1816,35,5,3457.95,28.87
1288,537,143,1,3241.52,9.51
406,172,346,1,9866.51,5.39
97,39,489,1,10897.73,21.68
2729,1114,264,1,15640.14,12.82
1776,730,512,3,3424.84,39.43
179,72,524,2,11150.03,1.96
1112,462,507,2,22290.72,23.28
4739,1930,465,6,28925.72,13.12
1935,789,63,2,26256.16,14.82
1721,703,56,6,28527.59,9.9
2944,1199,280,4,21471.06,21.04
3736,1527,317,3,25951.82,31.37
664,272,365,-2,22952.73,21.64
1898,776,533,4,3473.43,39.54
225,93,198,1,6175.15,15.62
2487,1011,72,6,1749.71,17.51
2346,956,149,2,22803.8,31.68
732,303,293,1,28614.34,26.03
2500,1017,332,2,12364.89,39.73
715,296,390,3,16835.2,32.2
1862,764,490,6,27828.09,0.96
1647,675,55,2,29208.33,32.17
1729,705,380,2,13301.79,39.7
3229,1325,514,1,4037.92,37.79
2303,941,91,3,27038.93,32.46
1369,565,522,5,29856.37,32.66
1078,445,463,2,3363.8,21.62
614,251,496,3,24916.32,26.15
1232,507,330,4,22128.69,20.01
4755,1937,393,1,6291.32,39.59
2720,1110,424,4,547.02,9.75
4525,1840,408,4,20948.86,26.83
4520,1838,476,5,14412.85,25.08
513,214,442,4,9873.55,17.43
3791,1549,234,1,18407.79,39.56
4629,1883,448,5,18614.49,14.84
1751,715,472,1,13599.79,26.89
3451,1407,244,6,17162.85,9.72
1297,541,444,3,15640.98,25.46
2713,1107,251,6,25696.74,37.55
2094,855,79,6,3734.6,31.19
1990,810,522,4,26105.02,5.01
4701,1914,129,4,21657.93,17.56
2517,1026,101,3,20460.28,22.85
2458,998,339,3,19080.1,28.26
479,202,464,5,2036.32,0.46
569,234,241,5,9647.81,9.76
4770,1942,508,6,18582.3,33.44
1665,683,102,2,9065.57,10.94
1206,498,266,2,24625.86,23.41
1840,758,182,1,7298.06,7.04
1812,746,229,1,22704.66,19.91
1361,563,312,6,20921.63,27.74
471,199,489,6,8087.32,23.55
3130,1282,510,6,10176.86,23.19
4539,1847,510,6,4631.67,33.79
4184,1707,456,3,29610.05,8.28
1643,672,495,1,21076.66,30.1
2929,1193,122,1,12346.73,32.13
1124,467,257,3,21151.2,34.53
2134,870,97,2,29433.99,14.66
1805,744,448,3,21036.25,26.6
58,23,235,6,7698.84,10.61
3379,1377,373,5,15675.43,11.9
1266,526,178,1,7415.89,2.69
2163,881,185,3,5232.36,6.83
132,53,333,1,10770.73,30.36
553,228,110,1,19562.24,36.41
1781,735,180,6,9425.45,3.0
4227,1724,3,3,25727.75,19.62
1957,799,156,-4,15167.19,5.38
2526,1029,509,5,29265.39,26.77
3540,1446,461,1,24581.39,16.43
2660,1082,516,4,2169.35,7.92
4762,1939,6,3,13285.18,32.34
160,65,55,5,26286.39,31.96
3307,1354,94,1,19768.93,39.26
2959,1205,219,3,21200.99,18.79
926,383,172,1,28036.54,20.91
3795,1550,484,2,16867.17,25.13
652,267,499,5,490.14,0.77
3836,1567,452,1,24057.92,17.05
2035,830,53,4,5249.24,39.43
456,192,27,2,15515.58,32.79
3933,1608,421,6,3720.51,12.5
805,334,279,5,5675.5,18.58
1009,415,307,3,24345.47,31.6
1033,426,521,2,5533.15,1.13
2960,1205,63,2,6696.73,25.44
1129,469,355,5,14956.73,27.55
2467,1003,239,1,14225.33,9.45
2434,990,477,4,18150.63,0.1
1969,803,18,3,820.22,30.63
1107,458,224,1,643.39,20.76
564,233,125,1,545.59,9.2
1589,650,488,5,25354.55,32.85
4459,1818,518,1,20594.11,29.09
2739,1117,355,1,19340.61,5.84
1958,799,358,5,6347.15,10.47
3444,1404,486,1,9955.91,18.86
490,206,329,5,12078.19,31.19
4357,1778,2,2,17866.94,20.04
3353,1369,358,3,28261.29,30.91
4749,1935,149,1,2426.31,9.08
319,131,191,6,28554.03,27.34
4680,1904,177,4,24826.66,10.6
821,340,457,2,5282.78,34.42
1801,743,119,2,23474.48,28.18
3007,1229,191,4,24599.66,4.64
4487,1827,137,6,22776.17,11.45
963,394,384,2,1254.72,5.67
404,170,309,5,22954.37,11.28
2608,1061,30,5,23082.53,24.15
2214,904,256,5,17231.81,30.35
1994,812,446,4,20764.78,0.45
4155,1698,275,3,25306.65,19.51
3222,1322,50,3,10379.02,3.56
1367,565,72,4,17378.62,38.49
329,134,123,6,24747.42,2.98
3668,1500,325,5,22746.86,19.92
4034,1648,516,4,5943.9,24.26
95,38,320,4,10064.67,29.64
2034,830,545,3,5039.03,32.91
3846,1572,257,1,18170.43,20.02
2155,878,482,5,19878.18,13.51
3582,1464,390,5,11257.48,25.75
3592,1469,315,5,2419.16,3.57
4692,1909,203,2,12964.25,6.1
1714,699,29,1,22200.89,30.3
520,216,356,2,373.77,37.28
438,185,451,3,26700.13,17.47
4784,1950,326,4,10793.92,33.54
4914,2000,297,5,24036.47,19.77
4715,1920,513,5,22154.33,24.58
2892,1180,170,1,12193.46,4.52
1370,566,503,1,12618.52,12.91
3179,1301,364,1,12157.97,12.76
2632,1068,278,4,4662.86,24.77
709,292,133,2,13071.81,33.36
2147,875,158,2,23338.15,35.68
1824,752,144,3,712.82,11.21
867,360,76,4,25902.32,19.39
2879,1175,106,6,14191.74,11.41
3449,1406,202,5,3330.0,33.65
4174,1703,81,4,7128.31,37.65
4644,1887,453,4,4012.07,39.09
4628,1882,374,2,10228.08,25.07
4586,1864,441,2,18522.34,2.97
3775,1543,345,6,2514.99,22.1
3938,1609,235,6,22344.27,6.14
2623,1066,298,3,19779.71,39.87
912,377,48,3,8177.57,35.45
1244,512,273,2,8132.26,33.15
2801,1142,362,2,22043.02,38.53
2603,1059,410,5,4893.33,19.15
1952,795,470,5,20867.27,5.09
2368,964,307,1,18160.06,6.61
3829,1563,350,4,25889.43,13.96
2482,1009,418,1,4053.28,16.39
2622,1065,13,1,19977.11,5.54
1312,545,292,6,21543.58,24.58
230,96,216,5,8782.98,38.53
1220,503,341,3,11893.37,21.12
1700,694,107,1,16500.25,21.95
4310,1758,512,3,18987.48,17.32
3063,1254,213,4,7029.45,14.71
1731,706,418,2,26432.81,23.06
2881,1175,454,5,21011.7,25.92
4782,1948,117,1,13612.85,21.29
4127,1687,197,6,19618.75,35.15
2817,1149,478,4,2908.19,36.85
3824,1562,353,1,25156.28,14.93
2745,1118,371,4,1058.99,37.91
288,118,249,1,5398.78,27.26
887,368,412,2,13951.84,28.81
4171,1702,419,6,17192.44,37.19
4417,1801,432,3,3870.71,16.74
4571,1858,229,2,4397.22,34.15
1585,648,275,2,15429.57,16.45
4105,1677,132,3,16970.53,12.8
2599,1057,213,1,29216.96,15.63
3016,1234,308,6,29716.3,36.45
1876,769,189,4,23811.18,8.81
2835,1158,255,-6,7774.43,14.79
4135,1690,256,1,8528.02,17.47
2209,902,271,2,13095.54,18.87
1304,543,362,6,28021.4,16.23
3855,1576,318,3,12080.08,36.83
3687,1505,88,4,23455.0,28.43
4748,1934,476,1,1720.93,7.53
1045,430,412,3,25830.85,26.37
789,329,536,4,5032.71,19.62
1011,415,401,5,5548.53,8.71
3987,1630,145,5,27192.8,33.75
3676,1502,47,2,29178.2,2.51
1113,462,545,5,22226.38,24.71
3270,1342,375,2,15865.29,20.43
4843,1974,234,2,16775.71,31.41
183,74,129,1,24079.61,37.13
2350,957,282,1,5976.4,12.0
2257,922,548,4,4751.42,10.14
1868,766,251,4,23209.98,9.83
2174,885,138,3,29704.54,27.38
3721,1518,219,6,7897.38,38.42
1055,434,461,1,2919.36,28.7
3940,1610,164,2,3923.67,3.7
2972,1211,449,-1,25485.55,35.65
3626,1482,223,1,24881.76,21.34
1417,584,189,2,16953.9,5.15
4919,5203,466,1,2174.93,16.93
3745,1530,380,5,10499.61,2.24
3799,1552,529,6,10588.31,18.41
2531,1031,518,2,3183.9,21.42
18,8,518,3,12055.54,22.66
2970,1210,192,6,25459.41,38.59
2289,936,417,5,17978.74,13.65
4857,1978,524,1,24352.66,22.59
869,362,364,2,22083.04,35.9
2176,887,28,6,11561.59,24.66
256,107,153,2,23217.03,33.99
4728,1926,384,1,6511.27,22.09
170,70,59,6,18185.64,28.77
506,211,391,6,3490.32,18.98
889,368,185,1,2372.33,26.53
35,15,485,4,15315.39,11.75
1814,748,228,6,27156.54,17.79
2477,1008,350,4,17001.7,18.24
1870,767,353,5,15115.92,15.2
3221,1321,21,5,19034.65,22.83
4475,1822,14,6,15169.58,23.06
2504,1020,256,1,1122.06,35.97
2728,1113,119,1,29135.69,8.83
414,176,56,4,18466.11,19.17
1170,483,541,-4,28384.45,19.87
2586,1053,71,5,14166.34,13.33
643,263,133,4,1580.57,14.15
550,227,261,3,28669.79,10.47
2445,994,71,6,16803.73,3.99
1842,759,406,2,24600.26,30.06
2776,1131,314,4,5313.27,13.59
308,126,192,1,13614.99,15.22
3180,1302,516,1,22432.5,2.31
2237,913,78,3,23019.27,26.07
1730,706,404,4,20041.01,13.52
96,39,71,1,17690.3,4.27
4754,1937,191,1,13099.89,39.45
1322,550,203,4,19323.13,31.7
1546,634,485,3,12898.03,16.81
1091,450,25,6,28445.76,33.09
2753,1123,441,2,9854.79,6.28
2230,910,508,3,28989.04,34.35
704,290,42,4,11880.64,6.12
1514,622,385,3,11024.47,3.88
670,274,434,3,1488.14,38.13
3546,1451,173,-5,27879.09,32.09
2978,1214,254,3,18774.17,12.82
